Date,Open,High,Low,Close,Adj Close,Volume,Normalized_Close
2023-01-09,141.699997,143.059998,139.479996,141.660004,141.066711,773636.0,0.5231933978902643
2023-01-10,141.0,141.5,138.479996,140.100006,139.513245,494204.0,0.5060862812570179
2023-01-11,141.279999,146.800003,140.860001,144.539993,143.934647,808600.0,0.554775686922345
2023-01-12,143.619995,148.139999,143.5,146.440002,145.826691,559425.0,0.5756114031009671
2023-01-13,145.979996,148.440002,145.300003,146.520004,145.906357,483063.0,0.5764887141904
2023-01-16,147.960007,152.199997,146.820007,149.619995,148.993362,541393.0,0.6104835703370202
2023-01-17,148.0,152.279999,147.699997,150.619995,149.989182,500540.0,0.6214496848020685
2023-01-18,151.220001,151.539993,148.740005,149.479996,148.853958,432707.0,0.6089483252780279
2023-01-19,146.779999,147.539993,143.839996,144.139999,143.536331,655332.0,0.5503893069330124
2023-01-20,145.779999,147.059998,144.179993,146.440002,145.826691,552986.0,0.5756114031009671
2023-01-23,147.300003,149.080002,145.5,148.759995,148.136963,373064.0,0.6010527118970785
2023-01-24,149.080002,150.059998,147.979996,148.720001,148.097137,306602.0,0.6006141331151633
2023-01-25,148.100006,148.679993,144.940002,145.5,144.890625,499916.0,0.5653032335715928
2023-01-26,146.399994,148.080002,144.839996,145.279999,144.671555,500694.0,0.5628906774231677
2023-01-27,145.279999,145.279999,145.279999,145.279999,144.671555,0.0,0.5628906774231677
2023-01-30,146.800003,148.119995,145.259995,147.320007,146.703018,619650.0,0.5852616386607823
2023-01-31,146.399994,147.580002,145.080002,147.380005,146.762756,477837.0,0.5859195835964564
2023-02-01,146.839996,148.160004,146.240005,147.580002,146.961914,397945.0,0.5881127735911227
2023-02-02,149.339996,158.679993,149.339996,157.919998,157.258606,997227.0,0.701502353295266
2023-02-03,156.699997,161.380005,153.660004,161.059998,160.385452,632795.0,0.7359359527155183
2023-02-06,158.199997,159.179993,154.059998,155.360001,154.709335,484332.0,0.6734291331630855
2023-02-07,154.720001,154.720001,152.119995,153.080002,152.438889,374460.0,0.6484264031488893
2023-02-08,154.800003,157.119995,153.259995,154.0,153.355026,506921.0,0.6585152065245048
2023-02-09,154.759995,157.539993,154.720001,156.259995,155.60556,426865.0,0.6832985703849421
2023-02-10,140.0,144.679993,136.580002,139.259995,138.676758,3554497.0,0.496874624479118
2023-02-13,137.800003,142.399994,137.520004,139.979996,139.393738,701558.0,0.5047702378600674
2023-02-14,140.679993,141.800003,138.119995,138.820007,138.238617,603333.0,0.4920496657078701
2023-02-15,138.619995,142.300003,137.880005,140.759995,140.170471,454815.0,0.5133237961766908
2023-02-16,143.220001,146.960007,143.020004,144.919998,144.313049,747280.0,0.5589428652496355
2023-02-17,141.699997,143.899994,141.199997,143.520004,142.91893,559312.0,0.5435903707952547
2023-02-20,144.179993,144.240005,140.0,140.779999,140.190399,335599.0,0.5135431623304496
2023-02-21,140.199997,140.320007,136.940002,137.419998,136.844467,658813.0,0.4766970067617719
2023-02-22,136.740005,140.800003,136.320007,139.800003,139.214508,516296.0,0.5027964140191599
2023-02-23,140.660004,142.619995,139.160004,139.160004,138.577179,379362.0,0.4957781117276432
2023-02-24,139.539993,141.220001,135.320007,136.399994,135.828735,1189339.0,0.4655115261429647
2023-02-27,140.199997,141.240005,138.360001,138.360001,137.780533,632995.0,0.4870051872572611
2023-02-28,141.559998,142.740005,139.460007,141.660004,141.066711,1919688.0,0.5231933978902643
2023-03-01,144.440002,145.919998,140.100006,140.860001,140.270065,668141.0,0.5144204734198825
2023-03-02,139.899994,143.660004,139.080002,143.0,142.401093,551551.0,0.5378879474089715
2023-03-03,143.320007,146.880005,143.080002,146.0,145.388535,550231.0,0.570786290804117
2023-03-06,146.240005,147.699997,144.800003,146.580002,145.96611,465041.0,0.5771466591260741
2023-03-07,145.979996,147.0,144.119995,144.440002,143.835068,537004.0,0.5536791741708702
2023-03-08,141.600006,149.5,139.380005,147.5,146.882248,1360544.0,0.5872354625016898
2023-03-09,145.820007,153.059998,144.600006,151.860001,151.223999,937873.0,0.6350477325354158
2023-03-10,150.919998,151.199997,146.720001,149.619995,148.993362,777860.0,0.6104835703370202
2023-03-13,149.820007,151.220001,143.699997,145.919998,145.308868,759185.0,0.5699089797146841
2023-03-14,146.839996,149.839996,143.740005,147.960007,147.340332,620522.0,0.5922799519184132
2023-03-15,147.220001,147.279999,139.0,141.160004,140.568802,980547.0,0.5177103406577401
2023-03-16,143.559998,145.039993,137.539993,141.940002,141.345535,744969.0,0.5262638880082491
2023-03-17,142.679993,144.399994,140.020004,141.039993,140.449295,1315600.0,0.5163942862946753
2023-03-20,140.300003,144.5,137.699997,141.660004,141.066711,706785.0,0.5231933978902643
2023-03-21,143.0,144.520004,141.759995,142.600006,142.002777,820787.0,0.5335015674196391
2023-03-22,141.899994,142.259995,139.179993,141.0,140.40947,868624.0,0.5159557184788746
2023-03-23,140.020004,143.139999,138.740005,142.300003,141.704041,476884.0,0.530211700181781
2023-03-24,142.160004,143.899994,139.919998,141.119995,140.528961,507931.0,0.517271597384108
2023-03-27,142.960007,143.800003,140.240005,141.0,140.40947,532515.0,0.5159557184788746
2023-03-28,142.820007,144.440002,140.460007,141.179993,140.588715,450626.0,0.517929542319782
2023-03-29,142.699997,146.419998,142.259995,146.419998,145.806778,620042.0,0.5753920369472083
2023-03-30,147.360001,155.020004,147.360001,155.0,154.350845,803082.0,0.6694813209895534
2023-03-31,154.339996,162.779999,154.240005,162.779999,162.098251,1123711.0,0.7547976805615162
2023-04-03,162.960007,164.800003,161.600006,163.039993,162.357162,529152.0,0.7576488045257421
2023-04-04,163.399994,164.279999,161.360001,163.699997,163.014404,380832.0,0.7648864839371317
2023-04-05,164.300003,165.699997,162.559998,164.0,163.313141,549005.0,0.7681763511749897
2023-04-06,163.740005,164.919998,162.460007,163.800003,163.113983,489070.0,0.7659831611803234
2023-04-11,163.740005,164.919998,162.460007,163.800003,163.113983,489070.0,0.7659831611803234
2023-04-12,166.039993,166.979996,163.440002,163.440002,162.755493,401576.0,0.7620353490067915
2023-04-13,164.800003,165.360001,161.380005,162.679993,161.998672,471779.0,0.7537010033183245
2023-04-14,163.279999,166.740005,162.919998,165.600006,164.906448,517591.0,0.7857222001157542
2023-04-17,165.600006,165.960007,162.100006,162.580002,161.899094,396314.0,0.7526044905668499
2023-04-18,162.919998,165.419998,162.660004,163.0,162.317337,354224.0,0.7572102367099411
2023-04-19,162.699997,163.279999,161.279999,162.240005,161.560532,332014.0,0.7488760445470766
2023-04-20,160.919998,162.479996,159.119995,161.679993,161.002853,353022.0,0.7427348888532759
2023-04-21,160.520004,163.520004,160.059998,163.5,162.815247,389122.0,0.7626932939424655
2023-04-24,163.740005,164.919998,161.360001,161.360001,160.684204,334237.0,0.7392258199533763
2023-04-25,160.580002,160.779999,159.100006,160.100006,159.429489,284600.0,0.7254085705579876
2023-04-26,160.0,160.679993,156.320007,159.240005,158.57309,433311.0,0.7159777011519313
2023-04-27,159.179993,160.399994,157.279999,158.119995,157.457764,381914.0,0.7036955432899321
2023-04-28,158.460007,160.179993,157.139999,159.440002,158.772247,430838.0,0.7181708911465974
2023-05-02,159.279999,161.199997,158.600006,159.220001,158.553162,414730.0,0.7157583349981724
2023-05-03,159.559998,160.179993,156.619995,156.660004,156.003891,445174.0,0.6876851148659915
2023-05-04,158.720001,158.720001,153.960007,156.419998,155.764893,528644.0,0.6850531815976932
2023-05-05,161.5,172.440002,160.820007,170.339996,169.626587,1445543.0,0.8377014730189394
2023-05-08,170.5,171.940002,167.419998,169.699997,168.989273,422696.0,0.8306831707274227
2023-05-09,169.119995,170.440002,165.080002,165.5,164.80687,502087.0,0.7846255228725625
2023-05-10,164.940002,166.059998,162.479996,163.720001,163.034317,360586.0,0.7651058500908905
2023-05-11,164.419998,167.880005,164.419998,167.139999,166.440002,372423.0,0.8026099396291273
2023-05-12,167.619995,168.199997,163.839996,164.839996,164.839996,363249.0,0.7773878434611727
2023-05-15,166.279999,166.600006,164.940002,166.179993,166.179993,280866.0,0.7920824039459942
2023-05-16,165.360001,166.399994,161.5,162.119995,162.119995,457413.0,0.7475600011501262
2023-05-17,161.399994,162.880005,159.339996,162.639999,162.639999,309000.0,0.7532624245364092
2023-05-18,164.880005,166.259995,162.839996,164.440002,164.440002,271522.0,0.7730014634718398
2023-05-19,165.039993,165.220001,157.820007,159.020004,159.020004,1160214.0,0.7135651450035061
2023-05-22,158.419998,163.160004,158.419998,162.220001,162.220001,493289.0,0.7486566783933177
2023-05-23,158.419998,163.160004,158.419998,162.220001,162.220001,493289.0,0.7486566783933177
2023-05-24,158.199997,158.240005,153.399994,154.080002,154.080002,463719.0,0.6593925176139377
2023-05-25,154.479996,155.160004,151.460007,153.960007,153.960007,359477.0,0.658076638708704
2023-05-26,154.0,155.960007,151.960007,155.440002,155.440002,268448.0,0.6743064332864035
2023-05-29,156.639999,156.639999,153.5,154.320007,154.320007,137828.0,0.6620244399161217
2023-05-30,154.860001,157.179993,154.440002,155.360001,155.360001,262885.0,0.6734291331630855
2023-05-31,153.380005,154.179993,151.160004,151.5,151.5,889028.0,0.6310999203618837
2023-06-01,153.380005,154.179993,151.160004,151.5,151.5,889028.0,0.6310999203618837
2023-06-02,153.300003,160.039993,153.300003,159.520004,159.520004,605368.0,0.7190482022360303
2023-06-05,159.119995,160.339996,157.699997,158.300003,158.300003,313505.0,0.7056695316225567
2023-06-06,157.660004,160.039993,157.240005,159.679993,159.679993,268788.0,0.7208026599231789
2023-06-07,159.600006,161.699997,158.660004,159.259995,159.259995,313970.0,0.7161969137800877
2023-06-08,157.539993,160.0,157.380005,159.020004,159.020004,226504.0,0.7135651450035061
2023-06-09,159.059998,161.179993,158.300003,160.0,160.0,318429.0,0.7243118933147958
2023-06-12,159.059998,161.179993,158.300003,160.0,160.0,318429.0,0.7243118933147958
2023-06-13,170.0,174.0,169.899994,172.800003,172.800003,590946.0,0.8646781913657597
2023-06-14,173.559998,174.880005,172.860001,174.699997,174.699997,387750.0,0.885513743052665
2023-06-15,174.619995,178.820007,172.339996,174.179993,174.179993,443798.0,0.8798113196663819
2023-06-16,175.0,176.979996,173.179993,174.820007,174.820007,977999.0,0.8868297864496155
2023-06-19,171.779999,174.020004,170.759995,172.160004,172.160004,246230.0,0.8576598890742431
